date,country,new_cases
2022-10-01,Pakistan,0
2022-10-02,Pakistan,0
2022-10-03,Pakistan,0
2022-10-04,Pakistan,180
2022-10-05,Pakistan,0
2022-10-06,Pakistan,0
2022-10-07,Pakistan,0
2022-10-08,Pakistan,0
2022-10-09,Pakistan,0
2022-10-10,Pakistan,0
2022-10-11,Pakistan,0
2022-10-12,Pakistan,0
2022-10-13,Pakistan,0
2022-10-14,Pakistan,0
2022-10-15,Pakistan,0
2022-10-16,Pakistan,0
2022-10-17,Pakistan,0
2022-10-18,Pakistan,0
2022-10-19,Pakistan,0
2022-10-20,Pakistan,0
2022-10-21,Pakistan,0
2022-10-22,Pakistan,0
2022-10-23,Pakistan,0
2022-10-24,Pakistan,0
2022-10-25,Pakistan,0
2022-10-26,Pakistan,0
2022-10-27,Pakistan,1144
2022-10-28,Pakistan,0
2022-10-29,Pakistan,0
2022-10-30,Pakistan,0
2022-10-31,Pakistan,172
2022-11-01,Pakistan,0
2022-11-02,Pakistan,73
2022-11-03,Pakistan,108
2022-11-04,Pakistan,46
2022-11-05,Pakistan,0
2022-11-06,Pakistan,86
2022-11-07,Pakistan,0
2022-11-08,Pakistan,25
2022-11-09,Pakistan,76
2022-11-10,Pakistan,41
2022-11-11,Pakistan,0
2022-11-12,Pakistan,89
2022-11-13,Pakistan,41
2022-11-14,Pakistan,32
2022-11-15,Pakistan,32
2022-11-16,Pakistan,57
2022-11-17,Pakistan,25
2022-11-18,Pakistan,0
2022-11-19,Pakistan,0
2022-11-20,Pakistan,88
2022-11-21,Pakistan,25
2022-11-22,Pakistan,0
2022-11-23,Pakistan,27
2022-11-24,Pakistan,0
2022-11-25,Pakistan,0
2022-11-26,Pakistan,0
2022-11-27,Pakistan,159
2022-11-28,Pakistan,22
2022-11-29,Pakistan,39
2022-11-30,Pakistan,40
2022-12-01,Pakistan,0
2022-12-02,Pakistan,0
2022-12-03,Pakistan,0
2022-12-04,Pakistan,65
2022-12-05,Pakistan,64
2022-12-06,Pakistan,28
2022-12-07,Pakistan,24
2022-12-08,Pakistan,18
2022-12-09,Pakistan,0
2022-12-10,Pakistan,0
2022-12-11,Pakistan,55
2022-12-12,Pakistan,7
2022-12-13,Pakistan,0
2022-12-14,Pakistan,0
2022-12-15,Pakistan,0
2022-12-16,Pakistan,0
2022-12-17,Pakistan,0
2022-12-18,Pakistan,0
2022-12-19,Pakistan,0
2022-12-20,Pakistan,0
2022-12-21,Pakistan,0
2022-12-22,Pakistan,165
2022-12-23,Pakistan,0
2022-12-24,Pakistan,0
2022-12-25,Pakistan,0
2022-12-26,Pakistan,0
2022-12-27,Pakistan,0
2022-12-28,Pakistan,0
2022-12-29,Pakistan,121
2022-12-30,Pakistan,0
2022-12-31,Pakistan,0
2020-01-22,United Kingdom,0
2020-01-23,United Kingdom,0
2020-01-24,United Kingdom,0
2020-01-25,United Kingdom,0
2020-01-26,United Kingdom,0
2020-01-27,United Kingdom,0
2020-01-28,United Kingdom,0
2020-01-29,United Kingdom,0
2020-01-30,United Kingdom,0
2020-01-31,United Kingdom,2
2020-02-01,United Kingdom,0
2020-02-02,United Kingdom,0
2020-02-03,United Kingdom,6
2020-02-04,United Kingdom,0
2020-02-05,United Kingdom,1
2020-02-06,United Kingdom,0
2020-02-07,United Kingdom,0
2020-02-08,United Kingdom,4
2020-02-09,United Kingdom,1
2020-02-10,United Kingdom,0
2020-02-11,United Kingdom,1
2020-02-12,United Kingdom,1
2020-02-13,United Kingdom,1
2020-02-14,United Kingdom,1
2020-02-15,United Kingdom,0
2020-02-16,United Kingdom,0
2020-02-17,United Kingdom,1
2020-02-18,United Kingdom,0
2020-02-19,United Kingdom,1
2020-02-20,United Kingdom,2
2020-02-21,United Kingdom,1
2020-02-22,United Kingdom,0
2020-02-23,United Kingdom,5
2020-02-24,United Kingdom,2
2020-02-25,United Kingdom,4
2020-02-26,United Kingdom,3
2020-02-27,United Kingdom,7
2020-02-28,United Kingdom,12
2020-02-29,United Kingdom,5
2020-03-01,United Kingdom,33
2020-03-02,United Kingdom,40
2020-03-03,United Kingdom,55
2020-03-04,United Kingdom,56
2020-03-05,United Kingdom,49
2020-03-06,United Kingdom,79
2020-03-07,United Kingdom,55
2020-03-08,United Kingdom,54
2020-03-09,United Kingdom,147
2020-03-10,United Kingdom,258
2020-03-11,United Kingdom,411
2020-03-12,United Kingdom,489
2020-03-13,United Kingdom,479
2020-03-14,United Kingdom,364
2020-03-15,United Kingdom,442
2020-03-16,United Kingdom,612
2020-03-17,United Kingdom,768
2020-03-18,United Kingdom,999
2020-03-19,United Kingdom,1055
2020-03-20,United Kingdom,1254
2020-03-21,United Kingdom,1197
2020-03-22,United Kingdom,1376
2020-03-23,United Kingdom,2335
2020-03-24,United Kingdom,2371
2020-03-25,United Kingdom,2693
2020-03-26,United Kingdom,3084
2020-03-27,United Kingdom,3201
2020-03-28,United Kingdom,2822
2020-03-29,United Kingdom,2857
2020-03-30,United Kingdom,4273
2020-03-31,United Kingdom,4515
2020-04-01,United Kingdom,4914
2020-04-02,United Kingdom,4865
2020-04-03,United Kingdom,4915
2020-04-04,United Kingdom,4020
2020-04-05,United Kingdom,3594
2020-04-06,United Kingdom,5275
2020-04-07,United Kingdom,5450
2020-04-08,United Kingdom,5129
2020-04-09,United Kingdom,4852
2020-04-10,United Kingdom,4315
2020-04-11,United Kingdom,3577
2020-04-12,United Kingdom,3495
2020-04-13,United Kingdom,4183
2020-04-14,United Kingdom,4325
2020-04-15,United Kingdom,5065
2020-04-16,United Kingdom,5298
2020-04-17,United Kingdom,4965
2020-04-18,United Kingdom,4716
2020-04-19,United Kingdom,3852
2020-04-20,United Kingdom,4858
2020-04-21,United Kingdom,4760
2020-04-22,United Kingdom,5490
2020-04-23,United Kingdom,5143
2020-04-24,United Kingdom,4973
2020-04-25,United Kingdom,3748
2020-04-26,United Kingdom,3468
2020-04-27,United Kingdom,4702
2020-04-28,United Kingdom,4721
2020-04-29,United Kingdom,5435
2020-04-30,United Kingdom,4956
2020-05-01,United Kingdom,4727
2020-05-02,United Kingdom,3221
2020-05-03,United Kingdom,2974
2020-05-04,United Kingdom,3378
2020-05-05,United Kingdom,3684
2020-05-06,United Kingdom,3831
2020-05-07,United Kingdom,3767
2020-05-08,United Kingdom,3049
2020-05-09,United Kingdom,2150
2020-05-10,United Kingdom,2321
2020-05-11,United Kingdom,3583
2020-05-12,United Kingdom,3389
2020-05-13,United Kingdom,3298
2020-05-14,United Kingdom,2609
2020-05-15,United Kingdom,2517
2020-05-16,United Kingdom,2065
2020-05-17,United Kingdom,1826
2020-05-18,United Kingdom,2574
2020-05-19,United Kingdom,3041
2020-05-20,United Kingdom,2706
2020-05-21,United Kingdom,2542
2020-05-22,United Kingdom,2030
2020-05-23,United Kingdom,1507
2020-05-24,United Kingdom,1348
2020-05-25,United Kingdom,1607
2020-05-26,United Kingdom,1650
2020-05-27,United Kingdom,1802
2020-05-28,United Kingdom,1734
2020-05-29,United Kingdom,1504
2020-05-30,United Kingdom,1099
2020-05-31,United Kingdom,1069
2020-06-01,United Kingdom,1434
2020-06-02,United Kingdom,1467
2020-06-03,United Kingdom,1342
2020-06-04,United Kingdom,1234
2020-06-05,United Kingdom,1105
2020-06-06,United Kingdom,791
2020-06-07,United Kingdom,717
2020-06-08,United Kingdom,1086
2020-06-09,United Kingdom,1153
2020-06-10,United Kingdom,1182
2020-06-11,United Kingdom,1001
2020-06-12,United Kingdom,1053
2020-06-13,United Kingdom,887
2020-06-14,United Kingdom,807
2020-06-15,United Kingdom,1026
2020-06-16,United Kingdom,1077
2020-06-17,United Kingdom,997
2020-06-18,United Kingdom,1020
2020-06-19,United Kingdom,980
2020-06-20,United Kingdom,666
2020-06-21,United Kingdom,622
2020-06-22,United Kingdom,892
2020-06-23,United Kingdom,882
2020-06-24,United Kingdom,774
2020-06-25,United Kingdom,697
2020-06-26,United Kingdom,638
2020-06-27,United Kingdom,633
2020-06-28,United Kingdom,395
2020-06-29,United Kingdom,604
2020-06-30,United Kingdom,403
2020-07-01,United Kingdom,60
2020-07-02,United Kingdom,4
2020-07-03,United Kingdom,502
2020-07-04,United Kingdom,624
2020-07-05,United Kingdom,516
2020-07-06,United Kingdom,352
2020-07-07,United Kingdom,581
2020-07-08,United Kingdom,630
2020-07-09,United Kingdom,642
2020-07-10,United Kingdom,512
2020-07-11,United Kingdom,820
2020-07-12,United Kingdom,650
2020-07-13,United Kingdom,530
2020-07-14,United Kingdom,1240
2020-07-15,United Kingdom,538
2020-07-16,United Kingdom,641
2020-07-17,United Kingdom,687
2020-07-18,United Kingdom,827
2020-07-19,United Kingdom,726
2020-07-20,United Kingdom,580
2020-07-21,United Kingdom,445
2020-07-22,United Kingdom,560
2020-07-23,United Kingdom,769
2020-07-24,United Kingdom,768
2020-07-25,United Kingdom,767
2020-07-26,United Kingdom,745
2020-07-27,United Kingdom,685
2020-07-28,United Kingdom,547
2020-07-29,United Kingdom,797
2020-07-30,United Kingdom,846
2020-07-31,United Kingdom,880
2020-08-01,United Kingdom,761
2020-08-02,United Kingdom,743
2020-08-03,United Kingdom,938
2020-08-04,United Kingdom,670
2020-08-05,United Kingdom,891
2020-08-06,United Kingdom,950
2020-08-07,United Kingdom,871
2020-08-08,United Kingdom,758
2020-08-09,United Kingdom,1062
2020-08-10,United Kingdom,816
2020-08-11,United Kingdom,1148
2020-08-12,United Kingdom,1009
2020-08-13,United Kingdom,1129
2020-08-14,United Kingdom,1440
2020-08-15,United Kingdom,1012
2020-08-16,United Kingdom,1105
2020-08-17,United Kingdom,713
2020-08-18,United Kingdom,1089
2020-08-19,United Kingdom,812
2020-08-20,United Kingdom,1182
2020-08-21,United Kingdom,1033
2020-08-22,United Kingdom,1288
2020-08-23,United Kingdom,1041
2020-08-24,United Kingdom,972
2020-08-25,United Kingdom,1184
2020-08-26,United Kingdom,1048
2020-08-27,United Kingdom,1522
2020-08-28,United Kingdom,1276
2020-08-29,United Kingdom,1108
2020-08-30,United Kingdom,1715
2020-08-31,United Kingdom,1406
2020-09-01,United Kingdom,1295
2020-09-02,United Kingdom,1508
2020-09-03,United Kingdom,1735
2020-09-04,United Kingdom,1940
2020-09-05,United Kingdom,1813
2020-09-06,United Kingdom,2988
2020-09-07,United Kingdom,2948
2020-09-08,United Kingdom,2460
2020-09-09,United Kingdom,2659
2020-09-10,United Kingdom,2919
2020-09-11,United Kingdom,3539
2020-09-12,United Kingdom,3497
2020-09-13,United Kingdom,3330
2020-09-14,United Kingdom,2621
2020-09-15,United Kingdom,3103
2020-09-16,United Kingdom,3991
2020-09-17,United Kingdom,3395
2020-09-18,United Kingdom,4322
2020-09-19,United Kingdom,4422
2020-09-20,United Kingdom,3899
2020-09-21,United Kingdom,4368
2020-09-22,United Kingdom,4926
2020-09-23,United Kingdom,6178
2020-09-24,United Kingdom,6634
2020-09-25,United Kingdom,6873
2020-09-26,United Kingdom,6041
2020-09-27,United Kingdom,5692
2020-09-28,United Kingdom,4044
2020-09-29,United Kingdom,7143
2020-09-30,United Kingdom,7108
2020-10-01,United Kingdom,6914
2020-10-02,United Kingdom,6968
2020-10-03,United Kingdom,12871
2020-10-04,United Kingdom,22961
2020-10-05,United Kingdom,12593
2020-10-06,United Kingdom,14542
2020-10-07,United Kingdom,14162
2020-10-08,United Kingdom,17540
2020-10-09,United Kingdom,13864
2020-10-10,United Kingdom,15165
2020-10-11,United Kingdom,12872
2020-10-12,United Kingdom,13972
2020-10-13,United Kingdom,17232
2020-10-14,United Kingdom,19724
2020-10-15,United Kingdom,18978
2020-10-16,United Kingdom,15635
2020-10-17,United Kingdom,16171
2020-10-18,United Kingdom,16981
2020-10-19,United Kingdom,18803
2020-10-20,United Kingdom,21330
2020-10-21,United Kingdom,26687
2020-10-22,United Kingdom,21238
2020-10-23,United Kingdom,20531
2020-10-24,United Kingdom,23012
2020-10-25,United Kingdom,19790
2020-10-26,United Kingdom,20890
2020-10-27,United Kingdom,22885
2020-10-28,United Kingdom,24700
2020-10-29,United Kingdom,23065
2020-10-30,United Kingdom,24405
2020-10-31,United Kingdom,21915
2020-11-01,United Kingdom,23254
2020-11-02,United Kingdom,18950
2020-11-03,United Kingdom,20018
2020-11-04,United Kingdom,25177
2020-11-05,United Kingdom,24138
2020-11-06,United Kingdom,23287
2020-11-07,United Kingdom,24957
2020-11-08,United Kingdom,20572
2020-11-09,United Kingdom,21350
2020-11-10,United Kingdom,20412
2020-11-11,United Kingdom,22950
2020-11-12,United Kingdom,33470
2020-11-13,United Kingdom,27301
2020-11-14,United Kingdom,26860
2020-11-15,United Kingdom,24962
2020-11-16,United Kingdom,21363
2020-11-17,United Kingdom,20051
2020-11-18,United Kingdom,19609
2020-11-19,United Kingdom,22915
2020-11-20,United Kingdom,20252
2020-11-21,United Kingdom,19875
2020-11-22,United Kingdom,18662
2020-11-23,United Kingdom,15450
2020-11-24,United Kingdom,11299
2020-11-25,United Kingdom,18213
2020-11-26,United Kingdom,17555
2020-11-27,United Kingdom,14739
2020-11-28,United Kingdom,15871
2020-11-29,United Kingdom,12155
2020-11-30,United Kingdom,12330
2020-12-01,United Kingdom,13429
2020-12-02,United Kingdom,16170
2020-12-03,United Kingdom,14878
2020-12-04,United Kingdom,16298
2020-12-05,United Kingdom,15539
2020-12-06,United Kingdom,17271
2020-12-07,United Kingdom,14718
2020-12-08,United Kingdom,12281
2020-12-09,United Kingdom,16578
2020-12-10,United Kingdom,20964
2020-12-11,United Kingdom,21672
2020-12-12,United Kingdom,21501
2020-12-13,United Kingdom,18447
2020-12-14,United Kingdom,20263
2020-12-15,United Kingdom,18450
2020-12-16,United Kingdom,25161
2020-12-17,United Kingdom,35383
2020-12-18,United Kingdom,28507
2020-12-19,United Kingdom,27052
2020-12-20,United Kingdom,35928
2020-12-21,United Kingdom,33364
2020-12-22,United Kingdom,36803
2020-12-23,United Kingdom,39237
2020-12-24,United Kingdom,39036
2020-12-25,United Kingdom,32725
2020-12-26,United Kingdom,34693
2020-12-27,United Kingdom,32340
2020-12-28,United Kingdom,41385
2020-12-29,United Kingdom,53135
2020-12-30,United Kingdom,50023
2020-12-31,United Kingdom,55892
2021-01-01,United Kingdom,53285
2021-01-02,United Kingdom,57724
2021-01-03,United Kingdom,54990
2021-01-04,United Kingdom,58784
2021-01-05,United Kingdom,60916
2021-01-06,United Kingdom,62322
2021-01-07,United Kingdom,52618
2021-01-08,United Kingdom,68053
2021-01-09,United Kingdom,59937
2021-01-10,United Kingdom,54940
2021-01-11,United Kingdom,46169
2021-01-12,United Kingdom,45533
2021-01-13,United Kingdom,47525
2021-01-14,United Kingdom,48682
2021-01-15,United Kingdom,55761
2021-01-16,United Kingdom,41342
2021-01-17,United Kingdom,38598
2021-01-18,United Kingdom,37535
2021-01-19,United Kingdom,33355
2021-01-20,United Kingdom,38905
2021-01-21,United Kingdom,37892
2021-01-22,United Kingdom,40261
2021-01-23,United Kingdom,33552
2021-01-24,United Kingdom,30004
2021-01-25,United Kingdom,22195
2021-01-26,United Kingdom,20088
2021-01-27,United Kingdom,25308
2021-01-28,United Kingdom,28680
2021-01-29,United Kingdom,29079
2021-01-30,United Kingdom,23275
2021-01-31,United Kingdom,21088
2021-02-01,United Kingdom,18607
2021-02-02,United Kingdom,16840
2021-02-03,United Kingdom,19202
2021-02-04,United Kingdom,20634
2021-02-05,United Kingdom,19114
2021-02-06,United Kingdom,18262
2021-02-07,United Kingdom,15845
2021-02-08,United Kingdom,14104
2021-02-09,United Kingdom,12364
2021-02-10,United Kingdom,13013
2021-02-11,United Kingdom,13494
2021-02-12,United Kingdom,15144
2021-02-13,United Kingdom,13307
2021-02-14,United Kingdom,10972
2021-02-15,United Kingdom,9765
2021-02-16,United Kingdom,10625
2021-02-17,United Kingdom,12717
2021-02-18,United Kingdom,12057
2021-02-19,United Kingdom,12027
2021-02-20,United Kingdom,10406
2021-02-21,United Kingdom,9834
2021-02-22,United Kingdom,10641
2021-02-23,United Kingdom,8489
2021-02-24,United Kingdom,9938
2021-02-25,United Kingdom,9985
2021-02-26,United Kingdom,8523
2021-02-27,United Kingdom,7434
2021-02-28,United Kingdom,6035
2021-03-01,United Kingdom,5455
2021-03-02,United Kingdom,6391
2021-03-03,United Kingdom,6385
2021-03-04,United Kingdom,6573
2021-03-05,United Kingdom,5946
2021-03-06,United Kingdom,6039
2021-03-07,United Kingdom,5177
2021-03-08,United Kingdom,4712
2021-03-09,United Kingdom,5766
2021-03-10,United Kingdom,5926
2021-03-11,United Kingdom,6753
2021-03-12,United Kingdom,6609
2021-03-13,United Kingdom,5534
2021-03-14,United Kingdom,4618
2021-03-15,United Kingdom,5089
2021-03-16,United Kingdom,5294
2021-03-17,United Kingdom,5758
2021-03-18,United Kingdom,6303
2021-03-19,United Kingdom,4802
2021-03-20,United Kingdom,5587
2021-03-21,United Kingdom,5312
2021-03-22,United Kingdom,5342
2021-03-23,United Kingdom,5379
2021-03-24,United Kingdom,5604
2021-03-25,United Kingdom,6220
2021-03-26,United Kingdom,6187
2021-03-27,United Kingdom,3865
2021-03-28,United Kingdom,3862
2021-03-29,United Kingdom,4654
2021-03-30,United Kingdom,4040
2021-03-31,United Kingdom,4052
2021-04-01,United Kingdom,4478
2021-04-02,United Kingdom,3402
2021-04-03,United Kingdom,3423
2021-04-04,United Kingdom,2297
2021-04-05,United Kingdom,2762
2021-04-06,United Kingdom,2379
2021-04-07,United Kingdom,2762
2021-04-08,United Kingdom,3030
2021-04-09,United Kingdom,0
2021-04-10,United Kingdom,2584
2021-04-11,United Kingdom,1730
2021-04-12,United Kingdom,3568
2021-04-13,United Kingdom,2471
2021-04-14,United Kingdom,2491
2021-04-15,United Kingdom,2671
2021-04-16,United Kingdom,2756
2021-04-17,United Kingdom,2206
2021-04-18,United Kingdom,1882
2021-04-19,United Kingdom,2963
2021-04-20,United Kingdom,2524
2021-04-21,United Kingdom,2396
2021-04-22,United Kingdom,2728
2021-04-23,United Kingdom,2678
2021-04-24,United Kingdom,2061
2021-04-25,United Kingdom,1712
2021-04-26,United Kingdom,2064
2021-04-27,United Kingdom,2685
2021-04-28,United Kingdom,2166
2021-04-29,United Kingdom,2445
2021-04-30,United Kingdom,2381
2021-05-01,United Kingdom,1907
2021-05-02,United Kingdom,1671
2021-05-03,United Kingdom,1649
2021-05-04,United Kingdom,1946
2021-05-05,United Kingdom,2144
2021-05-06,United Kingdom,2613
2021-05-07,United Kingdom,2490
2021-05-08,United Kingdom,2047
2021-05-09,United Kingdom,1770
2021-05-10,United Kingdom,2357
2021-05-11,United Kingdom,2474
2021-05-12,United Kingdom,2284
2021-05-13,United Kingdom,2656
2021-05-14,United Kingdom,2193
2021-05-15,United Kingdom,2027
2021-05-16,United Kingdom,1926
2021-05-17,United Kingdom,1979
2021-05-18,United Kingdom,0
2021-05-19,United Kingdom,2135
2021-05-20,United Kingdom,2694
2021-05-21,United Kingdom,2702
2021-05-22,United Kingdom,2523
2021-05-23,United Kingdom,2092
2021-05-24,United Kingdom,2362
2021-05-25,United Kingdom,2410
2021-05-26,United Kingdom,2987
2021-05-27,United Kingdom,3380
2021-05-28,United Kingdom,4028
2021-05-29,United Kingdom,3240
2021-05-30,United Kingdom,3111
2021-05-31,United Kingdom,3283
2021-06-01,United Kingdom,3099
2021-06-02,United Kingdom,4261
2021-06-03,United Kingdom,5179
2021-06-04,United Kingdom,6140
2021-06-05,United Kingdom,5651
2021-06-06,United Kingdom,5223
2021-06-07,United Kingdom,5584
2021-06-08,United Kingdom,5966
2021-06-09,United Kingdom,7312
2021-06-10,United Kingdom,7232
2021-06-11,United Kingdom,7958
2021-06-12,United Kingdom,7550
2021-06-13,United Kingdom,7319
2021-06-14,United Kingdom,7606
2021-06-15,United Kingdom,7587
2021-06-16,United Kingdom,8808
2021-06-17,United Kingdom,10809
2021-06-18,United Kingdom,10270
2021-06-19,United Kingdom,10075
2021-06-20,United Kingdom,9072
2021-06-21,United Kingdom,10467
2021-06-22,United Kingdom,11481
2021-06-23,United Kingdom,15882
2021-06-24,United Kingdom,16702
2021-06-25,United Kingdom,15296
2021-06-26,United Kingdom,17943
2021-06-27,United Kingdom,14623
2021-06-28,United Kingdom,22644
2021-06-29,United Kingdom,20223
2021-06-30,United Kingdom,25606
2021-07-01,United Kingdom,27556
2021-07-02,United Kingdom,26706
2021-07-03,United Kingdom,24447
2021-07-04,United Kingdom,23818
2021-07-05,United Kingdom,27100
2021-07-06,United Kingdom,28334
2021-07-07,United Kingdom,32048
2021-07-08,United Kingdom,31977
2021-07-09,United Kingdom,35200
2021-07-10,United Kingdom,31800
2021-07-11,United Kingdom,31352
2021-07-12,United Kingdom,33998
2021-07-13,United Kingdom,36216
2021-07-14,United Kingdom,41748
2021-07-15,United Kingdom,47891
2021-07-16,United Kingdom,51273
2021-07-17,United Kingdom,53969
2021-07-18,United Kingdom,47599
2021-07-19,United Kingdom,39538
2021-07-20,United Kingdom,46125
2021-07-21,United Kingdom,43404
2021-07-22,United Kingdom,39315
2021-07-23,United Kingdom,35654
2021-07-24,United Kingdom,31285
2021-07-25,United Kingdom,28652
2021-07-26,United Kingdom,24386
2021-07-27,United Kingdom,23228
2021-07-28,United Kingdom,25402
2021-07-29,United Kingdom,30633
2021-07-30,United Kingdom,29213
2021-07-31,United Kingdom,25754
2021-08-01,United Kingdom,24139
2021-08-02,United Kingdom,21687
2021-08-03,United Kingdom,21466
2021-08-04,United Kingdom,28936
2021-08-05,United Kingdom,29825
2021-08-06,United Kingdom,31442
2021-08-07,United Kingdom,28229
2021-08-08,United Kingdom,27110
2021-08-09,United Kingdom,24881
2021-08-10,United Kingdom,23297
2021-08-11,United Kingdom,29260
2021-08-12,United Kingdom,32706
2021-08-13,United Kingdom,32362
2021-08-14,United Kingdom,29143
2021-08-15,United Kingdom,26426
2021-08-16,United Kingdom,28176
2021-08-17,United Kingdom,26628
2021-08-18,United Kingdom,33646
2021-08-19,United Kingdom,36273
2021-08-20,United Kingdom,36987
2021-08-21,United Kingdom,31783
2021-08-22,United Kingdom,31976
2021-08-23,United Kingdom,31675
2021-08-24,United Kingdom,30619
2021-08-25,United Kingdom,35547
2021-08-26,United Kingdom,37962
2021-08-27,United Kingdom,37690
2021-08-28,United Kingdom,32087
2021-08-29,United Kingdom,32937
2021-08-30,United Kingdom,26227
2021-08-31,United Kingdom,31931
2021-09-01,United Kingdom,35493
2021-09-02,United Kingdom,37830
2021-09-03,United Kingdom,42065
2021-09-04,United Kingdom,36642
2021-09-05,United Kingdom,36515
2021-09-06,United Kingdom,40801
2021-09-07,United Kingdom,37179
2021-09-08,United Kingdom,38486
2021-09-09,United Kingdom,37480
2021-09-10,United Kingdom,36734
2021-09-11,United Kingdom,28856
2021-09-12,United Kingdom,28614
2021-09-13,United Kingdom,30283
2021-09-14,United Kingdom,26251
2021-09-15,United Kingdom,29873
2021-09-16,United Kingdom,26326
2021-09-17,United Kingdom,32292
2021-09-18,United Kingdom,29438
2021-09-19,United Kingdom,29007
2021-09-20,United Kingdom,35702
2021-09-21,United Kingdom,31095
2021-09-22,United Kingdom,33560
2021-09-23,United Kingdom,35764
2021-09-24,United Kingdom,35620
2021-09-25,United Kingdom,29746
2021-09-26,United Kingdom,32997
2021-09-27,United Kingdom,37485
2021-09-28,United Kingdom,34520
2021-09-29,United Kingdom,35059
2021-09-30,United Kingdom,35742
2021-10-01,United Kingdom,34589
2021-10-02,United Kingdom,29389
2021-10-03,United Kingdom,29666
2021-10-04,United Kingdom,34256
2021-10-05,United Kingdom,33049
2021-10-06,United Kingdom,38675
2021-10-07,United Kingdom,39730
2021-10-08,United Kingdom,34910
2021-10-09,United Kingdom,39413
2021-10-10,United Kingdom,33593
2021-10-11,United Kingdom,39463
2021-10-12,United Kingdom,37668
2021-10-13,United Kingdom,41446
2021-10-14,United Kingdom,44556
2021-10-15,United Kingdom,44212
2021-10-16,United Kingdom,42818
2021-10-17,United Kingdom,44696
2021-10-18,United Kingdom,48703
2021-10-19,United Kingdom,43324
2021-10-20,United Kingdom,48545
2021-10-21,United Kingdom,51484
2021-10-22,United Kingdom,48728
2021-10-23,United Kingdom,44985
2021-10-24,United Kingdom,38740
2021-10-25,United Kingdom,36100
2021-10-26,United Kingdom,43453
2021-10-27,United Kingdom,43922
2021-10-28,United Kingdom,39006
2021-10-29,United Kingdom,43081
2021-10-30,United Kingdom,40726
2021-10-31,United Kingdom,37667
2021-11-01,United Kingdom,39682
2021-11-02,United Kingdom,33546
2021-11-03,United Kingdom,40803
2021-11-04,United Kingdom,36559
2021-11-05,United Kingdom,33697
2021-11-06,United Kingdom,30150
2021-11-07,United Kingdom,29843
2021-11-08,United Kingdom,31982
2021-11-09,United Kingdom,32785
2021-11-10,United Kingdom,39325
2021-11-11,United Kingdom,42401
2021-11-12,United Kingdom,38900
2021-11-13,United Kingdom,37669
2021-11-14,United Kingdom,36128
2021-11-15,United Kingdom,39270
2021-11-16,United Kingdom,36821
2021-11-17,United Kingdom,37868
2021-11-18,United Kingdom,46858
2021-11-19,United Kingdom,44237
2021-11-20,United Kingdom,39881
2021-11-21,United Kingdom,39458
2021-11-22,United Kingdom,44434
2021-11-23,United Kingdom,42482
2021-11-24,United Kingdom,42435
2021-11-25,United Kingdom,46654
2021-11-26,United Kingdom,49344
2021-11-27,United Kingdom,39567
2021-11-28,United Kingdom,36507
2021-11-29,United Kingdom,42144
2021-11-30,United Kingdom,39713
2021-12-01,United Kingdom,47235
2021-12-02,United Kingdom,53067
2021-12-03,United Kingdom,50573
2021-12-04,United Kingdom,41457
2021-12-05,United Kingdom,43285
2021-12-06,United Kingdom,50850
2021-12-07,United Kingdom,45102
2021-12-08,United Kingdom,50617
2021-12-09,United Kingdom,50023
2021-12-10,United Kingdom,58184
2021-12-11,United Kingdom,52279
2021-12-12,United Kingdom,48071
2021-12-13,United Kingdom,53953
2021-12-14,United Kingdom,59077
2021-12-15,United Kingdom,77741
2021-12-16,United Kingdom,87565
2021-12-17,United Kingdom,92503
2021-12-18,United Kingdom,89074
2021-12-19,United Kingdom,81959
2021-12-20,United Kingdom,91734
2021-12-21,United Kingdom,89022
2021-12-22,United Kingdom,105330
2021-12-23,United Kingdom,122448
2021-12-24,United Kingdom,121371
2021-12-25,United Kingdom,121861
2021-12-26,United Kingdom,118945
2021-12-27,United Kingdom,107699
2021-12-28,United Kingdom,138025
2021-12-29,United Kingdom,182104
2021-12-30,United Kingdom,188124
2021-12-31,United Kingdom,189836
2022-01-01,United Kingdom,162572
2022-01-02,United Kingdom,134943
2022-01-03,United Kingdom,187414
2022-01-04,United Kingdom,218705
2022-01-05,United Kingdom,193814
2022-01-06,United Kingdom,179731
2022-01-07,United Kingdom,178163
2022-01-08,United Kingdom,140566
2022-01-09,United Kingdom,141398
2022-01-10,United Kingdom,142122
2022-01-11,United Kingdom,115280
2022-01-12,United Kingdom,129544
2022-01-13,United Kingdom,105679
2022-01-14,United Kingdom,98578
2022-01-15,United Kingdom,80725
2022-01-16,United Kingdom,70160
2022-01-17,United Kingdom,88130
2022-01-18,United Kingdom,93890
2022-01-19,United Kingdom,107450
2022-01-20,United Kingdom,106533
2022-01-21,United Kingdom,95776
2022-01-22,United Kingdom,75429
2022-01-23,United Kingdom,74800
2022-01-24,United Kingdom,94397
2022-01-25,United Kingdom,94031
2022-01-26,United Kingdom,101603
2022-01-27,United Kingdom,96155
2022-01-28,United Kingdom,88506
2022-01-29,United Kingdom,72143
2022-01-30,United Kingdom,62399
2022-01-31,United Kingdom,0
2022-02-01,United Kingdom,112452
2022-02-02,United Kingdom,86854
2022-02-03,United Kingdom,92633
2022-02-04,United Kingdom,82053
2022-02-05,United Kingdom,60114
2022-02-06,United Kingdom,53326
2022-02-07,United Kingdom,63307
